dataset,mincoh,minsize,minsup,iterations,itemsets,time(ms),customtime,cellsize,eps,repartition,disabledpruning,storagethr,nexecutor,ncore,maxram,weeklyscale,timebucketthreshold,totalcells
besttrj,0.0,5,15,42520,5669,8543, 22991,10,10.0,1,true,10000000,9,3,12g,DailyScale,2.0,5288
besttrj,0.0,5,15,42520,5669,8548, 23251,10,10.0,1,true,10000000,9,3,12g,DailyScale,Infinity,5288
besttrj,0.0,5,15,40647,5725,7546, 27803,10,Infinity,1,true,10000000,9,3,12g,DailyScale,1.0,5288
besttrj,0.0,5,15,40647,5725,8510, 31647,10,Infinity,1,true,10000000,9,3,12g,DailyScale,2.0,5288
besttrj,0.0,5,15,40647,5725,8032, 28204,10,Infinity,1,true,10000000,9,3,12g,DailyScale,Infinity,5288
besttrj,0.0,5,15,21069,2442,9435, 13636,10,2.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,1653
besttrj,0.0,5,15,21069,2442,8550, 10446,10,2.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,1653
besttrj,0.0,5,15,21069,2442,7853, 10093,10,2.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,1653
besttrj,0.0,5,15,42856,8303,8327, 31397,10,5.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,1653
besttrj,0.0,5,15,42856,8303,8672, 31262,10,5.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,1653
besttrj,0.0,5,15,42856,8303,8943, 34324,10,5.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,1653
besttrj,0.0,5,15,49080,11501,7853, 31311,10,10.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,1653
besttrj,0.0,5,15,49080,11501,8563, 31452,10,10.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,1653
besttrj,0.0,5,15,49080,11501,8616, 32121,10,10.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,1653
besttrj,0.0,5,15,46208,11660,9033, 28973,10,Infinity,1,true,10000000,9,3,12g,WeeklyScale,1.0,1653
besttrj,0.0,5,15,46208,11660,9028, 27024,10,Infinity,1,true,10000000,9,3,12g,WeeklyScale,2.0,1653
besttrj,0.0,5,15,46208,11660,7861, 28088,10,Infinity,1,true,10000000,9,3,12g,WeeklyScale,Infinity,1653
besttrj,0.0,5,15,15046,2260,8894, 10973,10,2.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,247
besttrj,0.0,5,15,146124,37801,15357, 39190,10,5.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,247
besttrj,0.0,5,15,192833,47993,16773, 44804,10,10.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,247
besttrj,0.0,5,15,191294,48253,17682, 43721,10,Infinity,1,true,10000000,9,3,12g,NoTimeScale,Infinity,247
besttrj,0.0,5,15,0,0,0,0,50,2.0,1,true,10000000,9,3,12g,DailyScale,1.0,373
besttrj,0.0,5,15,0,0,0,0,50,2.0,1,true,10000000,9,3,12g,DailyScale,2.0,373
besttrj,0.0,5,15,0,0,0,0,50,2.0,1,true,10000000,9,3,12g,DailyScale,Infinity,373
besttrj,0.0,5,15,0,0,0,0,50,5.0,1,true,10000000,9,3,12g,DailyScale,1.0,373
besttrj,0.0,5,15,0,0,0,0,50,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,373
besttrj,0.0,5,15,0,0,0,0,50,5.0,1,true,10000000,9,3,12g,DailyScale,Infinity,373
besttrj,0.0,5,15,0,0,0,0,50,10.0,1,true,10000000,9,3,12g,DailyScale,1.0,373
besttrj,0.0,5,15,0,0,0,0,50,10.0,1,true,10000000,9,3,12g,DailyScale,2.0,373
besttrj,0.0,5,15,0,0,0,0,50,10.0,1,true,10000000,9,3,12g,DailyScale,Infinity,373
besttrj,0.0,5,15,0,0,0,0,50,Infinity,1,true,10000000,9,3,12g,DailyScale,1.0,373
besttrj,0.0,5,15,0,0,0,0,50,Infinity,1,true,10000000,9,3,12g,DailyScale,2.0,373
besttrj,0.0,5,15,0,0,0,0,50,Infinity,1,true,10000000,9,3,12g,DailyScale,Infinity,373
besttrj,0.0,5,15,0,0,0,0,50,2.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,112
besttrj,0.0,5,15,0,0,0,0,50,2.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,112
besttrj,0.0,5,15,0,0,0,0,50,2.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,112
besttrj,0.0,5,15,0,0,0,0,50,5.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,112
besttrj,0.0,5,15,0,0,0,0,50,5.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,112
besttrj,0.0,5,15,0,0,0,0,50,5.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,112
besttrj,0.0,5,15,0,0,0,0,50,10.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,112
besttrj,0.0,5,15,0,0,0,0,50,10.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,112
besttrj,0.0,5,15,0,0,0,0,50,10.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,112
besttrj,0.0,5,15,0,0,0,0,50,Infinity,1,true,10000000,9,3,12g,WeeklyScale,1.0,112
besttrj,0.0,5,15,0,0,0,0,50,Infinity,1,true,10000000,9,3,12g,WeeklyScale,2.0,112
besttrj,0.0,5,15,0,0,0,0,50,Infinity,1,true,10000000,9,3,12g,WeeklyScale,Infinity,112
besttrj,0.0,5,15,0,0,0,0,50,2.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,16
besttrj,0.0,5,15,0,0,0,0,50,5.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,16
besttrj,0.0,5,15,0,0,0,0,50,10.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,16
besttrj,0.0,5,15,0,0,0,0,50,Infinity,1,true,10000000,9,3,12g,NoTimeScale,Infinity,16
besttrj,0.0,5,15,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,DailyScale,1.0,144
besttrj,0.0,5,15,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,DailyScale,2.0,144
besttrj,0.0,5,15,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,DailyScale,Infinity,144
besttrj,0.0,5,15,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,DailyScale,1.0,144
besttrj,0.0,5,15,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,144
besttrj,0.0,5,15,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,DailyScale,Infinity,144
besttrj,0.0,5,15,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,DailyScale,1.0,144
besttrj,0.0,5,15,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,DailyScale,2.0,144
besttrj,0.0,5,15,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,DailyScale,Infinity,144
besttrj,0.0,5,15,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,DailyScale,1.0,144
besttrj,0.0,5,15,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,DailyScale,2.0,144
besttrj,0.0,5,15,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,DailyScale,Infinity,144
besttrj,0.0,5,15,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,42
besttrj,0.0,5,15,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,42
besttrj,0.0,5,15,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,42
besttrj,0.0,5,15,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,42
besttrj,0.0,5,15,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,42
besttrj,0.0,5,15,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,42
besttrj,0.0,5,15,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,42
besttrj,0.0,5,15,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,42
besttrj,0.0,5,15,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,42
besttrj,0.0,5,15,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,WeeklyScale,1.0,42
besttrj,0.0,5,15,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,WeeklyScale,2.0,42
besttrj,0.0,5,15,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,WeeklyScale,Infinity,42
besttrj,0.0,5,15,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,6
besttrj,0.0,5,15,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,6
besttrj,0.0,5,15,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,6
besttrj,0.0,5,15,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,NoTimeScale,Infinity,6
besttrj,0.0,10,5,89609,43328,17645, 19788,10,2.0,1,true,10000000,9,3,12g,DailyScale,1.0,5288
besttrj,0.0,10,5,89609,43328,16113, 17879,10,2.0,1,true,10000000,9,3,12g,DailyScale,2.0,5288
besttrj,0.0,10,5,89609,43328,16242, 18113,10,2.0,1,true,10000000,9,3,12g,DailyScale,Infinity,5288
besttrj,0.0,10,5,145355,73621,12220, 39710,10,5.0,1,true,10000000,9,3,12g,DailyScale,1.0,5288
besttrj,0.0,10,5,145355,73621,12903, 34020,10,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,5288
besttrj,0.0,10,5,145355,73621,14141, 35907,10,5.0,1,true,10000000,9,3,12g,DailyScale,Infinity,5288
besttrj,0.0,10,5,163454,84297,11750, 28264,10,10.0,1,true,10000000,9,3,12g,DailyScale,1.0,5288
besttrj,0.0,10,5,163454,84297,12900, 29349,10,10.0,1,true,10000000,9,3,12g,DailyScale,2.0,5288
besttrj,0.0,10,5,163454,84297,14311, 31842,10,10.0,1,true,10000000,9,3,12g,DailyScale,Infinity,5288
besttrj,0.0,10,5,162299,84528,12417, 34947,10,Infinity,1,true,10000000,9,3,12g,DailyScale,1.0,5288
besttrj,0.0,10,5,162298,84528,12937, 34806,10,Infinity,1,true,10000000,9,3,12g,DailyScale,2.0,5288
besttrj,0.0,10,5,162298,84528,10087, 31971,10,Infinity,1,true,10000000,9,3,12g,DailyScale,Infinity,5288
besttrj,0.0,10,5,68102,43194,16901, 18501,10,2.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,1653
besttrj,0.0,10,5,68102,43194,15480, 17324,10,2.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,1653
besttrj,0.0,10,5,68102,43194,15150, 17553,10,2.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,1653
besttrj,0.0,10,5,150214,97694,11743, 35202,10,5.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,1653
besttrj,0.0,10,5,150214,97694,11965, 35196,10,5.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,1653
besttrj,0.0,10,5,150214,97694,12575, 36085,10,5.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,1653
besttrj,0.0,10,5,180172,117711,11310, 33145,10,10.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,1653
besttrj,0.0,10,5,180172,117711,10405, 36064,10,10.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,1653
besttrj,0.0,10,5,180172,117711,12941, 37916,10,10.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,1653
besttrj,0.0,10,5,179730,118627,11750, 31371,10,Infinity,1,true,10000000,9,3,12g,WeeklyScale,1.0,1653
besttrj,0.0,10,5,179730,118627,12123, 30776,10,Infinity,1,true,10000000,9,3,12g,WeeklyScale,2.0,1653
besttrj,0.0,10,5,179730,118627,9531, 29207,10,Infinity,1,true,10000000,9,3,12g,WeeklyScale,Infinity,1653
besttrj,0.0,10,5,38344,31306,16801, 19029,10,2.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,247
besttrj,0.0,10,5,229057,201779,22886, 50830,10,5.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,247
besttrj,0.0,10,5,309564,269110,26729, 55255,10,10.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,247
besttrj,0.0,10,5,313703,272334,24803, 55828,10,Infinity,1,true,10000000,9,3,12g,NoTimeScale,Infinity,247
besttrj,0.0,10,5,2593,183,1517, 3638,50,2.0,1,true,10000000,9,3,12g,DailyScale,1.0,373
besttrj,0.0,10,5,2593,183,1656, 3898,50,2.0,1,true,10000000,9,3,12g,DailyScale,2.0,373
besttrj,0.0,10,5,2593,183,1945, 4001,50,2.0,1,true,10000000,9,3,12g,DailyScale,Infinity,373
besttrj,0.0,10,5,2490,183,1007, 7559,50,5.0,1,true,10000000,9,3,12g,DailyScale,1.0,373
besttrj,0.0,10,5,2490,183,1177, 6967,50,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,373
besttrj,0.0,10,5,2490,183,1601, 7193,50,5.0,1,true,10000000,9,3,12g,DailyScale,Infinity,373
besttrj,0.0,10,5,2487,183,1290, 7533,50,10.0,1,true,10000000,9,3,12g,DailyScale,1.0,373
besttrj,0.0,10,5,2487,183,1960, 7209,50,10.0,1,true,10000000,9,3,12g,DailyScale,2.0,373
besttrj,0.0,10,5,2487,183,1593, 6663,50,10.0,1,true,10000000,9,3,12g,DailyScale,Infinity,373
besttrj,0.0,10,5,2487,183,1641, 7041,50,Infinity,1,true,10000000,9,3,12g,DailyScale,1.0,373
besttrj,0.0,10,5,2487,183,1166, 6653,50,Infinity,1,true,10000000,9,3,12g,DailyScale,2.0,373
besttrj,0.0,10,5,2487,183,1184, 6988,50,Infinity,1,true,10000000,9,3,12g,DailyScale,Infinity,373
besttrj,0.0,10,5,734,158,1280, 3141,50,2.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,112
besttrj,0.0,10,5,734,158,1765, 4506,50,2.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,112
besttrj,0.0,10,5,734,158,1481, 3907,50,2.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,112
besttrj,0.0,10,5,685,159,1071, 6443,50,5.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,112
besttrj,0.0,10,5,685,159,1358, 6436,50,5.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,112
besttrj,0.0,10,5,685,159,937, 5418,50,5.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,112
besttrj,0.0,10,5,683,159,1475, 7100,50,10.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,112
besttrj,0.0,10,5,683,159,1157, 6630,50,10.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,112
besttrj,0.0,10,5,683,159,960, 6689,50,10.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,112
besttrj,0.0,10,5,683,159,1383, 7215,50,Infinity,1,true,10000000,9,3,12g,WeeklyScale,1.0,112
besttrj,0.0,10,5,683,159,1064, 6494,50,Infinity,1,true,10000000,9,3,12g,WeeklyScale,2.0,112
besttrj,0.0,10,5,683,159,877, 5633,50,Infinity,1,true,10000000,9,3,12g,WeeklyScale,Infinity,112
besttrj,0.0,10,5,232,78,1087, 3296,50,2.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,16
besttrj,0.0,10,5,241,80,1096, 4482,50,5.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,16
besttrj,0.0,10,5,241,80,1183, 5513,50,10.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,16
besttrj,0.0,10,5,241,80,1374, 5076,50,Infinity,1,true,10000000,9,3,12g,NoTimeScale,Infinity,16
besttrj,0.0,10,5,331,4,970, 2300,100,2.0,1,true,10000000,9,3,12g,DailyScale,1.0,144
besttrj,0.0,10,5,331,4,1120, 3556,100,2.0,1,true,10000000,9,3,12g,DailyScale,2.0,144
besttrj,0.0,10,5,331,4,1147, 2562,100,2.0,1,true,10000000,9,3,12g,DailyScale,Infinity,144
besttrj,0.0,10,5,327,4,1427, 4046,100,5.0,1,true,10000000,9,3,12g,DailyScale,1.0,144
besttrj,0.0,10,5,327,4,1322, 3514,100,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,144
besttrj,0.0,10,5,327,4,1385, 3480,100,5.0,1,true,10000000,9,3,12g,DailyScale,Infinity,144
besttrj,0.0,10,5,327,4,1200, 4176,100,10.0,1,true,10000000,9,3,12g,DailyScale,1.0,144
besttrj,0.0,10,5,327,4,755, 2692,100,10.0,1,true,10000000,9,3,12g,DailyScale,2.0,144
besttrj,0.0,10,5,327,4,1068, 3054,100,10.0,1,true,10000000,9,3,12g,DailyScale,Infinity,144
besttrj,0.0,10,5,327,4,868, 3232,100,Infinity,1,true,10000000,9,3,12g,DailyScale,1.0,144
besttrj,0.0,10,5,327,4,1182, 3167,100,Infinity,1,true,10000000,9,3,12g,DailyScale,2.0,144
besttrj,0.0,10,5,327,4,992, 3458,100,Infinity,1,true,10000000,9,3,12g,DailyScale,Infinity,144
besttrj,0.0,10,5,37,0,331, 1910,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,42
besttrj,0.0,10,5,37,0,309, 3462,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,42
besttrj,0.0,10,5,37,0,346, 2736,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,42
besttrj,0.0,10,5,37,0,309, 2842,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,42
besttrj,0.0,10,5,37,0,347, 1806,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,42
besttrj,0.0,10,5,37,0,819, 2764,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,42
besttrj,0.0,10,5,37,0,798, 2414,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,42
besttrj,0.0,10,5,37,0,333, 2146,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,42
besttrj,0.0,10,5,37,0,502, 3097,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,42
besttrj,0.0,10,5,37,0,309, 2030,100,Infinity,1,true,10000000,9,3,12g,WeeklyScale,1.0,42
besttrj,0.0,10,5,37,0,339, 2060,100,Infinity,1,true,10000000,9,3,12g,WeeklyScale,2.0,42
besttrj,0.0,10,5,37,0,306, 3121,100,Infinity,1,true,10000000,9,3,12g,WeeklyScale,Infinity,42
besttrj,0.0,10,5,6,1,504, 3490,100,2.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,6
besttrj,0.0,10,5,5,1,348, 2663,100,5.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,6
besttrj,0.0,10,5,5,1,577, 2602,100,10.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,6
besttrj,0.0,10,5,5,1,653, 2899,100,Infinity,1,true,10000000,9,3,12g,NoTimeScale,Infinity,6
besttrj,0.0,10,10,56206,7136,14572, 16531,10,2.0,1,true,10000000,9,3,12g,DailyScale,1.0,5288
besttrj,0.0,10,10,56206,7136,14142, 16059,10,2.0,1,true,10000000,9,3,12g,DailyScale,2.0,5288
besttrj,0.0,10,10,56206,7136,13848, 38077,10,2.0,1,true,10000000,9,3,12g,DailyScale,Infinity,5288
besttrj,0.0,10,10,87586,12772,11251, 36218,10,5.0,1,true,10000000,9,3,12g,DailyScale,1.0,5288
besttrj,0.0,10,10,87586,12772,10518, 34851,10,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,5288
besttrj,0.0,10,10,87586,12772,11861, 29705,10,5.0,1,true,10000000,9,3,12g,DailyScale,Infinity,5288
besttrj,0.0,10,10,94999,15576,10639, 27204,10,10.0,1,true,10000000,9,3,12g,DailyScale,1.0,5288
besttrj,0.0,10,10,94999,15576,8938, 25635,10,10.0,1,true,10000000,9,3,12g,DailyScale,2.0,5288
besttrj,0.0,10,10,94999,15576,10677, 26799,10,10.0,1,true,10000000,9,3,12g,DailyScale,Infinity,5288
besttrj,0.0,10,10,91816,15595,9795, 27377,10,Infinity,1,true,10000000,9,3,12g,DailyScale,1.0,5288
besttrj,0.0,10,10,91816,15595,9855, 28662,10,Infinity,1,true,10000000,9,3,12g,DailyScale,2.0,5288
besttrj,0.0,10,10,91816,15595,8974, 26141,10,Infinity,1,true,10000000,9,3,12g,DailyScale,Infinity,5288
besttrj,0.0,10,10,45135,9088,14235, 16100,10,2.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,1653
besttrj,0.0,10,10,45135,9088,14349, 16607,10,2.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,1653
besttrj,0.0,10,10,45135,9088,15072, 18080,10,2.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,1653
besttrj,0.0,10,10,100906,24262,10041, 30962,10,5.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,1653
besttrj,0.0,10,10,100906,24262,11103, 32529,10,5.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,1653
besttrj,0.0,10,10,100906,24262,10453, 30271,10,5.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,1653
besttrj,0.0,10,10,113616,30736,9072, 28266,10,10.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,1653
besttrj,0.0,10,10,113616,30736,10082, 28790,10,10.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,1653
besttrj,0.0,10,10,113616,30736,11831, 30835,10,10.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,1653
besttrj,0.0,10,10,108724,30884,9290, 33616,10,Infinity,1,true,10000000,9,3,12g,WeeklyScale,1.0,1653
besttrj,0.0,10,10,108724,30884,10585, 30627,10,Infinity,1,true,10000000,9,3,12g,WeeklyScale,2.0,1653
besttrj,0.0,10,10,108724,30884,9266, 27902,10,Infinity,1,true,10000000,9,3,12g,WeeklyScale,Infinity,1653
besttrj,0.0,10,10,29818,8285,15427, 17447,10,2.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,247
besttrj,0.0,10,10,202314,111800,19948, 45898,10,5.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,247
besttrj,0.0,10,10,263966,142682,21874, 57436,10,10.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,247
besttrj,0.0,10,10,262728,143297,20150, 47359,10,Infinity,1,true,10000000,9,3,12g,NoTimeScale,Infinity,247
besttrj,0.0,10,10,21,0,275, 1520,50,2.0,1,true,10000000,9,3,12g,DailyScale,1.0,373
besttrj,0.0,10,10,21,0,369, 1906,50,2.0,1,true,10000000,9,3,12g,DailyScale,2.0,373
besttrj,0.0,10,10,21,0,284, 1681,50,2.0,1,true,10000000,9,3,12g,DailyScale,Infinity,373
besttrj,0.0,10,10,21,0,296, 2170,50,5.0,1,true,10000000,9,3,12g,DailyScale,1.0,373
besttrj,0.0,10,10,21,0,316, 2142,50,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,373
besttrj,0.0,10,10,21,0,379, 2296,50,5.0,1,true,10000000,9,3,12g,DailyScale,Infinity,373
besttrj,0.0,10,10,21,0,316, 2083,50,10.0,1,true,10000000,9,3,12g,DailyScale,1.0,373
besttrj,0.0,10,10,21,0,349, 3022,50,10.0,1,true,10000000,9,3,12g,DailyScale,2.0,373
besttrj,0.0,10,10,21,0,307, 2131,50,10.0,1,true,10000000,9,3,12g,DailyScale,Infinity,373
besttrj,0.0,10,10,21,0,355, 3176,50,Infinity,1,true,10000000,9,3,12g,DailyScale,1.0,373
besttrj,0.0,10,10,21,0,388, 2154,50,Infinity,1,true,10000000,9,3,12g,DailyScale,2.0,373
besttrj,0.0,10,10,21,0,290, 2153,50,Infinity,1,true,10000000,9,3,12g,DailyScale,Infinity,373
besttrj,0.0,10,10,0,0,0,0,50,2.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,112
besttrj,0.0,10,10,0,0,0,0,50,2.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,112
besttrj,0.0,10,10,0,0,0,0,50,2.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,112
besttrj,0.0,10,10,0,0,0,0,50,5.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,112
besttrj,0.0,10,10,0,0,0,0,50,5.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,112
besttrj,0.0,10,10,0,0,0,0,50,5.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,112
besttrj,0.0,10,10,0,0,0,0,50,10.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,112
besttrj,0.0,10,10,0,0,0,0,50,10.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,112
besttrj,0.0,10,10,0,0,0,0,50,10.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,112
besttrj,0.0,10,10,0,0,0,0,50,Infinity,1,true,10000000,9,3,12g,WeeklyScale,1.0,112
besttrj,0.0,10,10,0,0,0,0,50,Infinity,1,true,10000000,9,3,12g,WeeklyScale,2.0,112
besttrj,0.0,10,10,0,0,0,0,50,Infinity,1,true,10000000,9,3,12g,WeeklyScale,Infinity,112
besttrj,0.0,10,10,0,0,0,0,50,2.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,16
besttrj,0.0,10,10,0,0,0,0,50,5.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,16
besttrj,0.0,10,10,0,0,0,0,50,10.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,16
besttrj,0.0,10,10,0,0,0,0,50,Infinity,1,true,10000000,9,3,12g,NoTimeScale,Infinity,16
besttrj,0.0,10,10,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,DailyScale,1.0,144
besttrj,0.0,10,10,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,DailyScale,2.0,144
besttrj,0.0,10,10,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,DailyScale,Infinity,144
besttrj,0.0,10,10,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,DailyScale,1.0,144
besttrj,0.0,10,10,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,144
besttrj,0.0,10,10,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,DailyScale,Infinity,144
besttrj,0.0,10,10,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,DailyScale,1.0,144
besttrj,0.0,10,10,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,DailyScale,2.0,144
besttrj,0.0,10,10,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,DailyScale,Infinity,144
besttrj,0.0,10,10,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,DailyScale,1.0,144
besttrj,0.0,10,10,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,DailyScale,2.0,144
besttrj,0.0,10,10,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,DailyScale,Infinity,144
besttrj,0.0,10,10,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,42
besttrj,0.0,10,10,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,42
besttrj,0.0,10,10,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,42
besttrj,0.0,10,10,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,42
besttrj,0.0,10,10,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,42
besttrj,0.0,10,10,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,42
besttrj,0.0,10,10,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,42
besttrj,0.0,10,10,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,42
